,0,1,2,3,4,5,6,7,8,9,10,11,12,13
207,101678,0,,"Yakima, Washington, US",29734,,2021-05-13 04:20:51,0,,452,46.45738486,-120.7380126,US,Washington
208,101677,0,,"Whitman, Washington, US",4225,,2021-05-13 04:20:51,0,,48,46.90022523,-117.5241763,US,Washington
209,101676,0,,"Whatcom, Washington, US",8882,,2021-05-13 04:20:51,0,,93,48.82227976,-121.7490018,US,Washington
210,101675,0,,"Walla Walla, Washington, US",5057,,2021-05-13 04:20:51,0,,66,46.23040051,-118.4775539,US,Washington
211,101674,0,,"Wahkiakum, Washington, US",110,,2021-05-13 04:20:51,0,,0,46.29180039999999,-123.4250831,US,Washington
212,101673,0,,"Unassigned, Washington, US",1491,,2021-05-13 04:20:51,0,,3,0.0,0.0,US,Washington
213,101672,0,,"Thurston, Washington, US",9445,,2021-05-13 04:20:51,0,,103,46.9291895,-122.8290656,US,Washington
214,101671,0,,"Stevens, Washington, US",2149,,2021-05-13 04:20:51,0,,28,48.40035475,-117.8542701,US,Washington
215,101670,0,,"Spokane, Washington, US",42587,,2021-05-13 04:20:51,0,,636,47.62113146,-117.4046494,US,Washington
216,101669,0,,"Snohomish, Washington, US",37374,,2021-05-13 04:20:51,0,,574,48.04615983,-121.7170703,US,Washington
217,101668,0,,"Skamania, Washington, US",345,,2021-05-13 04:20:51,0,,1,46.02408726,-121.9164403,US,Washington
218,101667,0,,"Skagit, Washington, US",5612,,2021-05-13 04:20:51,0,,70,48.48171488,-121.766131,US,Washington
219,101666,0,,"San Juan, Washington, US",175,,2021-05-13 04:20:51,0,,0,48.60182783,-122.96745,US,Washington
220,101665,0,,"Pierce, Washington, US",51827,,2021-05-13 04:20:51,0,,668,47.03892768,-122.1405958,US,Washington
221,101664,0,,"Pend Oreille, Washington, US",751,,2021-05-13 04:20:51,0,,9,48.53234021,-117.2741804,US,Washington
222,101663,0,,"Pacific, Washington, US",926,,2021-05-13 04:20:51,0,,11,46.55418369,-123.7285716,US,Washington
223,101662,0,,"Okanogan, Washington, US",2517,,2021-05-13 04:20:51,0,,39,48.54855019,-119.7387224,US,Washington
224,101661,0,,"Mason, Washington, US",2715,,2021-05-13 04:20:51,0,,29,47.35007586,-123.1863685,US,Washington
225,101660,0,,"Lincoln, Washington, US",506,,2021-05-13 04:20:51,0,,8,47.57705241,-118.4194388,US,Washington
226,101659,0,,"Lewis, Washington, US",4518,,2021-05-13 04:20:51,0,,67,46.57756476,-122.3925769,US,Washington
227,101658,0,,"Klickitat, Washington, US",748,,2021-05-13 04:20:51,0,,10,45.87325839,-120.7913598,US,Washington
228,101657,0,,"Kittitas, Washington, US",2960,,2021-05-13 04:20:51,0,,33,47.12521214,-120.679439,US,Washington
229,101656,0,,"Kitsap, Washington, US",8015,,2021-05-13 04:20:51,0,,110,47.63479026,-122.6436061,US,Washington
230,101655,0,,"King, Washington, US",105967,,2021-05-13 04:20:51,0,,1541,47.49137892,-121.8346131,US,Washington
231,101654,0,,"Jefferson, Washington, US",407,,2021-05-13 04:20:51,0,,3,47.75003077,-123.56097040000002,US,Washington
232,101653,0,,"Island, Washington, US",1723,,2021-05-13 04:20:51,0,,30,48.14713305,-122.5216407,US,Washington
233,101652,0,,"Grays Harbor, Washington, US",3979,,2021-05-13 04:20:51,0,,65,47.14003705,-123.7820567,US,Washington
234,101651,0,,"Grant, Washington, US",8845,,2021-05-13 04:20:51,0,,74,47.20753737,-119.4500749,US,Washington
235,101650,0,,"Garfield, Washington, US",122,,2021-05-13 04:20:51,0,,5,46.43197502,-117.5454032,US,Washington
236,101649,0,,"Franklin, Washington, US",12363,,2021-05-13 04:20:51,0,,111,46.53351425,-118.9018212,US,Washington
237,101648,0,,"Ferry, Washington, US",345,,2021-05-13 04:20:51,0,,4,48.471143100000006,-118.5154041,US,Washington
238,101647,0,,"Douglas, Washington, US",3572,,2021-05-13 04:20:51,0,,22,47.7361335,-119.692937,US,Washington
239,101646,0,,"Cowlitz, Washington, US",5893,,2021-05-13 04:20:51,0,,87,46.19074721,-122.6782231,US,Washington
240,101645,0,,"Columbia, Washington, US",120,,2021-05-13 04:20:51,0,,5,46.29442881,-117.9051983,US,Washington
241,101644,0,,"Clark, Washington, US",23546,,2021-05-13 04:20:51,0,,264,45.77568046,-122.4829204,US,Washington
242,101643,0,,"Clallam, Washington, US",1273,,2021-05-13 04:20:51,0,,9,48.04754642,-123.9226319,US,Washington
243,101642,0,,"Chelan, Washington, US",6691,,2021-05-13 04:20:51,0,,66,47.87046092,-120.6173956,US,Washington
244,101641,0,,"Benton, Washington, US",16934,,2021-05-13 04:20:51,0,,220,46.23946995,-119.5120834,US,Washington
245,101640,0,,"Asotin, Washington, US",1442,,2021-05-13 04:20:51,0,,28,46.18894415,-117.2022851,US,Washington
246,101639,0,,"Adams, Washington, US",2129,,2021-05-13 04:20:51,0,,22,46.98299757,-118.5601734,US,Washington
247,101638,0,,"York, Virginia, US",3729,,2021-05-13 04:20:51,0,,52,37.24374789,-76.54412815,US,Virginia
248,101637,0,,"Wythe, Virginia, US",2644,,2021-05-13 04:20:51,0,,78,36.91582035,-81.07834059,US,Virginia
249,101636,0,,"Wise, Virginia, US",3187,,2021-05-13 04:20:51,0,,96,36.9746148,-82.62410519,US,Virginia
250,101635,0,,"Winchester, Virginia, US",2863,,2021-05-13 04:20:51,0,,45,39.17054517,-78.17325058,US,Virginia
251,101634,0,,"Williamsburg, Virginia, US",766,,2021-05-13 04:20:51,0,,13,37.28131268,-76.70905141,US,Virginia
252,101633,0,,"Westmoreland, Virginia, US",1281,,2021-05-13 04:20:51,0,,26,38.11021557,-76.80213247,US,Virginia
253,101632,0,,"Waynesboro, Virginia, US",2370,,2021-05-13 04:20:51,0,,38,38.06451466,-78.90293905,US,Virginia
254,101631,0,,"Washington, Virginia, US",4906,,2021-05-13 04:20:51,0,,109,36.72341572,-81.95666289,US,Virginia
255,101630,0,,"Warren, Virginia, US",2966,,2021-05-13 04:20:51,0,,56,38.90847745,-78.20280433,US,Virginia
256,101629,0,,"Virginia Beach, Virginia, US",35827,,2021-05-13 04:20:51,0,,396,36.73285734,-76.04566934,US,Virginia
257,101628,0,,"Unassigned, Virginia, US",0,,2020-12-21 13:27:30,0,,0,0.0,0.0,US,Virginia
258,101627,0,,"Tazewell, Virginia, US",3625,,2021-05-13 04:20:51,0,,71,37.12191123,-81.56685568,US,Virginia
259,101626,0,,"Sussex, Virginia, US",1186,,2021-05-13 04:20:51,0,,21,36.92432914,-77.25791182,US,Virginia
260,101625,0,,"Surry, Virginia, US",423,,2021-05-13 04:20:51,0,,9,37.11781893,-76.88450012,US,Virginia
261,101624,0,,"Suffolk, Virginia, US",7889,,2021-05-13 04:20:51,0,,188,36.70155394,-76.63603554,US,Virginia
262,101623,0,,"Staunton, Virginia, US",2527,,2021-05-13 04:20:51,0,,71,38.15965544,-79.05979937,US,Virginia
263,101622,0,,"Stafford, Virginia, US",11244,,2021-05-13 04:20:51,0,,79,38.41758738,-77.45917053,US,Virginia
264,101621,0,,"Spotsylvania, Virginia, US",9940,,2021-05-13 04:20:51,0,,117,38.18574462,-77.655399,US,Virginia
265,101620,0,,"Southampton, Virginia, US",1972,,2021-05-13 04:20:51,0,,56,36.72231125,-77.10642712,US,Virginia
266,101619,0,,"Smyth, Virginia, US",2949,,2021-05-13 04:20:51,0,,92,36.84455636,-81.53344948,US,Virginia
267,101618,0,,"Shenandoah, Virginia, US",4305,,2021-05-13 04:20:51,0,,131,38.85905135,-78.56813762,US,Virginia
268,101617,0,,"Scott, Virginia, US",1835,,2021-05-13 04:20:51,0,,54,36.71466456,-82.60171704,US,Virginia
269,101616,0,,"Salem, Virginia, US",2155,,2021-05-13 04:20:51,0,,47,37.2836193,-80.06219455,US,Virginia
270,101615,0,,"Russell, Virginia, US",2262,,2021-05-13 04:20:51,0,,38,36.93028320000001,-82.10095486,US,Virginia
271,101614,0,,"Rockingham, Virginia, US",6748,,2021-05-13 04:20:51,0,,107,38.51006137,-78.87260325,US,Virginia
272,101613,0,,"Rockbridge, Virginia, US",1528,,2021-05-13 04:20:51,0,,46,37.81204314,-79.44605905,US,Virginia
273,101612,0,,"Roanoke City, Virginia, US",8448,,2021-05-13 04:20:51,0,,192,37.27791025,-79.96189766,US,Virginia
274,101611,0,,"Roanoke, Virginia, US",8239,,2021-05-13 04:20:51,0,,144,37.26865804,-80.06396753,US,Virginia
275,101610,0,,"Richmond City, Virginia, US",16948,,2021-05-13 04:20:51,0,,259,37.53255773,-77.47966921,US,Virginia
276,101609,0,,"Richmond, Virginia, US",1511,,2021-05-13 04:20:51,0,,15,37.937575,-76.72920628,US,Virginia
277,101608,0,,"Rappahannock, Virginia, US",354,,2021-05-13 04:20:51,0,,2,38.68295619,-78.15826963,US,Virginia
278,101607,0,,"Radford, Virginia, US",2142,,2021-05-13 04:20:51,0,,18,37.12222899,-80.56027320000003,US,Virginia
279,101606,0,,"Pulaski, Virginia, US",2636,,2021-05-13 04:20:51,0,,61,37.06474963,-80.71229738,US,Virginia
280,101605,0,,"Prince William, Virginia, US",45094,,2021-05-13 04:20:51,0,,489,38.70916224,-77.48713689,US,Virginia
281,101604,0,,"Prince George, Virginia, US",3523,,2021-05-13 04:20:51,0,,28,37.18497668,-77.22922187,US,Virginia
282,101603,0,,"Prince Edward, Virginia, US",2148,,2021-05-13 04:20:51,0,,34,37.22554789,-78.43597949,US,Virginia
283,101602,0,,"Powhatan, Virginia, US",1907,,2021-05-13 04:20:51,0,,16,37.55016038,-77.91267882,US,Virginia
284,101601,0,,"Portsmouth, Virginia, US",9042,,2021-05-13 04:20:51,0,,192,36.85914825,-76.35971629,US,Virginia
285,101600,0,,"Poquoson, Virginia, US",873,,2021-05-13 04:20:51,0,,16,37.14259351,-76.35798148,US,Virginia
286,101599,0,,"Pittsylvania, Virginia, US",5533,,2021-05-13 04:20:51,0,,80,36.81980341,-79.39731264,US,Virginia
287,101598,0,,"Petersburg, Virginia, US",3860,,2021-05-13 04:20:51,0,,84,37.20530399,-77.39368102,US,Virginia
288,101597,0,,"Patrick, Virginia, US",1353,,2021-05-13 04:20:51,0,,43,36.6801638,-80.2865648,US,Virginia
289,101596,0,,"Page, Virginia, US",2033,,2021-05-13 04:20:51,0,,56,38.61807452,-78.48797204,US,Virginia
290,101595,0,,"Orange, Virginia, US",2186,,2021-05-13 04:20:51,0,,38,38.24530219,-78.01560400000002,US,Virginia
291,101594,0,,"Nottoway, Virginia, US",1917,,2021-05-13 04:20:51,0,,48,37.1435975,-78.05065922,US,Virginia
292,101593,0,,"Norton, Virginia, US",283,,2021-05-13 04:20:51,0,,7,36.93357076,-82.62750411,US,Virginia
293,101592,0,,"Northumberland, Virginia, US",743,,2021-05-13 04:20:51,0,,20,37.89202088,-76.41949732,US,Virginia
294,101591,0,,"Northampton, Virginia, US",805,,2021-05-13 04:20:51,0,,36,37.34062933,-75.87751591,US,Virginia
295,101590,0,,"Norfolk, Virginia, US",17609,,2021-05-13 04:20:51,0,,256,36.89934014,-76.26420872,US,Virginia
296,101589,0,,"Newport News, Virginia, US",13941,,2021-05-13 04:20:51,0,,226,37.08166899,-76.51754109,US,Virginia
297,101588,0,,"New Kent, Virginia, US",1486,,2021-05-13 04:20:51,0,,17,37.50694406,-76.99828634,US,Virginia
298,101587,0,,"Nelson, Virginia, US",892,,2021-05-13 04:20:51,0,,12,37.78790447,-78.88498513,US,Virginia
299,101586,0,,"Montgomery, Virginia, US",9366,,2021-05-13 04:20:51,0,,95,37.17746986,-80.37868691,US,Virginia
300,101585,0,,"Middlesex, Virginia, US",573,,2021-05-13 04:20:51,0,,20,37.63191998,-76.55064617,US,Virginia
301,101584,0,,"Mecklenburg, Virginia, US",2302,,2021-05-13 04:20:51,0,,67,36.67882005,-78.36131056,US,Virginia
302,101583,0,,"Mathews, Virginia, US",597,,2021-05-13 04:20:51,0,,12,37.44164146,-76.34098896,US,Virginia
303,101582,0,,"Martinsville, Virginia, US",1596,,2021-05-13 04:20:51,0,,76,36.68212094,-79.86352771,US,Virginia
304,101581,0,,"Manassas Park, Virginia, US",1217,,2021-05-13 04:20:51,0,,11,38.77058531,-77.44399307,US,Virginia
305,101580,0,,"Manassas, Virginia, US",4295,,2021-05-13 04:20:51,0,,47,38.7464321,-77.48509905,US,Virginia
306,101579,0,,"Madison, Virginia, US",615,,2021-05-13 04:20:51,0,,16,38.41531222,-78.28220331,US,Virginia
307,101578,0,,"Lynchburg, Virginia, US",7754,,2021-05-13 04:20:51,0,,150,37.40021399,-79.19888138,US,Virginia
308,101577,0,,"Lunenburg, Virginia, US",765,,2021-05-13 04:20:51,0,,13,36.94618528,-78.24133319,US,Virginia
309,101576,0,,"Louisa, Virginia, US",1970,,2021-05-13 04:20:51,0,,32,37.97850256,-77.96274807,US,Virginia
310,101575,0,,"Loudoun, Virginia, US",27716,,2021-05-13 04:20:51,0,,276,39.08990083,-77.63481877,US,Virginia
311,101574,0,,"Lexington, Virginia, US",1199,,2021-05-13 04:20:51,0,,32,37.78258621,-79.44262866,US,Virginia
312,101573,0,,"Lee, Virginia, US",2422,,2021-05-13 04:20:51,0,,47,36.70586667,-83.12606515,US,Virginia
313,101572,0,,"Lancaster, Virginia, US",713,,2021-05-13 04:20:51,0,,16,37.71889653,-76.46400482,US,Virginia
314,101571,0,,"King and Queen, Virginia, US",396,,2021-05-13 04:20:51,0,,8,37.71044922,-76.88689628,US,Virginia
315,101570,0,,"King William, Virginia, US",1220,,2021-05-13 04:20:51,0,,11,37.70965316,-77.09384941,US,Virginia
316,101569,0,,"King George, Virginia, US",1698,,2021-05-13 04:20:51,0,,20,38.26818502,-77.15852768,US,Virginia
317,101568,0,,"James City, Virginia, US",4594,,2021-05-13 04:20:51,0,,72,37.31156958,-76.76950618,US,Virginia
318,101567,0,,"Isle of Wight, Virginia, US",3137,,2021-05-13 04:20:51,0,,68,36.90579348,-76.70842863,US,Virginia
319,101566,0,,"Hopewell, Virginia, US",2581,,2021-05-13 04:20:51,0,,72,37.29186313,-77.29754684,US,Virginia
320,101565,0,,"Highland, Virginia, US",109,,2021-05-13 04:20:51,0,,1,38.35799465,-79.56124594,US,Virginia
321,101564,0,,"Henry, Virginia, US",4576,,2021-05-13 04:20:51,0,,122,36.68542395,-79.87634026,US,Virginia
322,101563,0,,"Henrico, Virginia, US",25283,,2021-05-13 04:20:51,0,,609,37.53460572,-77.39326555,US,Virginia
323,101562,0,,"Harrisonburg, Virginia, US",6480,,2021-05-13 04:20:51,0,,94,38.43542574,-78.87536254,US,Virginia
324,101561,0,,"Hanover, Virginia, US",8033,,2021-05-13 04:20:51,0,,155,37.7583355,-77.49464673,US,Virginia
325,101560,0,,"Hampton, Virginia, US",10434,,2021-05-13 04:20:51,0,,177,37.03513786,-76.35879121,US,Virginia
326,101559,0,,"Halifax, Virginia, US",2808,,2021-05-13 04:20:51,0,,77,36.76654925,-78.93512622,US,Virginia
327,101558,0,,"Greensville, Virginia, US",1576,,2021-05-13 04:20:51,0,,25,36.67878901,-77.56351439,US,Virginia
328,101557,0,,"Greene, Virginia, US",1259,,2021-05-13 04:20:51,0,,18,38.29545894,-78.46525378,US,Virginia
329,101556,0,,"Grayson, Virginia, US",1464,,2021-05-13 04:20:51,0,,35,36.65677234,-81.23215889,US,Virginia
330,101555,0,,"Goochland, Virginia, US",1441,,2021-05-13 04:20:51,0,,23,37.71714806,-77.90381514,US,Virginia
331,101554,0,,"Gloucester, Virginia, US",2196,,2021-05-13 04:20:51,0,,48,37.40809042,-76.53524337,US,Virginia
332,101553,0,,"Giles, Virginia, US",1278,,2021-05-13 04:20:51,0,,22,37.31234791,-80.70636931,US,Virginia
333,101552,0,,"Galax, Virginia, US",1165,,2021-05-13 04:20:51,0,,52,36.66601852,-80.91703124,US,Virginia
334,101551,0,,"Fredericksburg, Virginia, US",2127,,2021-05-13 04:20:51,0,,23,38.2977863,-77.4922454,US,Virginia
335,101550,0,,"Frederick, Virginia, US",7935,,2021-05-13 04:20:51,0,,99,39.20172582,-78.25974949,US,Virginia
336,101549,0,,"Franklin City, Virginia, US",1132,,2021-05-13 04:20:51,0,,32,36.6831435,-76.93859681,US,Virginia
337,101548,0,,"Franklin, Virginia, US",4038,,2021-05-13 04:20:51,0,,76,36.99536167,-79.88023649,US,Virginia
338,101547,0,,"Fluvanna, Virginia, US",1914,,2021-05-13 04:20:51,0,,18,37.84157909,-78.27715475,US,Virginia
339,101546,0,,"Floyd, Virginia, US",855,,2021-05-13 04:20:51,0,,22,36.9302126,-80.36738849,US,Virginia
340,101545,0,,"Fauquier, Virginia, US",4658,,2021-05-13 04:20:51,0,,68,38.73564842,-77.80647472,US,Virginia
341,101544,0,,"Falls Church, Virginia, US",430,,2021-05-13 04:20:51,0,,9,38.88485255,-77.17560759,US,Virginia
342,101543,0,,"Fairfax City, Virginia, US",558,,2021-05-13 04:20:51,0,,19,38.85157547,-77.29779640000002,US,Virginia
343,101542,0,,"Fairfax, Virginia, US",76512,,2021-05-13 04:20:51,0,,1077,38.83677558,-77.27565836,US,Virginia
344,101541,0,,"Essex, Virginia, US",761,,2021-05-13 04:20:51,0,,9,37.93357639,-76.94230311,US,Virginia
345,101540,0,,"Emporia, Virginia, US",669,,2021-05-13 04:20:51,0,,42,36.69455571,-77.53406129,US,Virginia
346,101539,0,,"Dinwiddie, Virginia, US",2118,,2021-05-13 04:20:51,0,,43,37.07544585,-77.63451754,US,Virginia
347,101538,0,,"Dickenson, Virginia, US",935,,2021-05-13 04:20:51,0,,15,37.12560977,-82.35124171,US,Virginia
348,101537,0,,"Danville, Virginia, US",4398,,2021-05-13 04:20:51,0,,137,36.58022376,-79.40395668,US,Virginia
349,101536,0,,"Cumberland, Virginia, US",489,,2021-05-13 04:20:51,0,,9,37.51328851,-78.24398086,US,Virginia
350,101535,0,,"Culpeper, Virginia, US",4631,,2021-05-13 04:20:51,0,,62,38.48199985,-77.95630870000002,US,Virginia
351,101534,0,,"Craig, Virginia, US",311,,2021-05-13 04:20:51,0,,5,37.48133648,-80.21072274,US,Virginia
352,101533,0,,"Covington, Virginia, US",597,,2021-05-13 04:20:51,0,,13,37.7824656,-79.98631446,US,Virginia
353,101532,0,,"Colonial Heights, Virginia, US",1704,,2021-05-13 04:20:51,0,,61,37.26420587,-77.39609676,US,Virginia
354,101531,0,,"Clarke, Virginia, US",976,,2021-05-13 04:20:51,0,,19,39.11271747,-77.99199425,US,Virginia
355,101530,0,,"Chesterfield, Virginia, US",27700,,2021-05-13 04:20:51,0,,428,37.37373208,-77.58680140000001,US,Virginia
356,101529,0,,"Chesapeake, Virginia, US",20863,,2021-05-13 04:20:51,0,,292,36.67670048,-76.30545744,US,Virginia
357,101528,0,,"Charlottesville, Virginia, US",4011,,2021-05-13 04:20:51,0,,56,38.03527919,-78.48569588,US,Virginia
358,101527,0,,"Charlotte, Virginia, US",863,,2021-05-13 04:20:51,0,,18,37.01909701,-78.66314092,US,Virginia
359,101526,0,,"Charles City, Virginia, US",500,,2021-05-13 04:20:51,0,,16,37.35358063,-77.05634116,US,Virginia
360,101525,0,,"Carroll, Virginia, US",2656,,2021-05-13 04:20:51,0,,71,36.73066666,-80.73455942,US,Virginia
361,101524,0,,"Caroline, Virginia, US",2598,,2021-05-13 04:20:51,0,,36,38.02679129,-77.34901405,US,Virginia
362,101523,0,,"Campbell, Virginia, US",4477,,2021-05-13 04:20:51,0,,86,37.20553386,-79.09678609,US,Virginia
363,101522,0,,"Buena Vista, Virginia, US",906,,2021-05-13 04:20:51,0,,20,37.73484642,-79.35296097,US,Virginia
364,101521,0,,"Buckingham, Virginia, US",2129,,2021-05-13 04:20:51,0,,30,37.57242268,-78.52518834,US,Virginia
365,101520,0,,"Buchanan, Virginia, US",1425,,2021-05-13 04:20:51,0,,40,37.26818323,-82.03749726,US,Virginia
366,101519,0,,"Brunswick, Virginia, US",1312,,2021-05-13 04:20:51,0,,22,36.76366949,-77.8593436,US,Virginia
367,101518,0,,"Bristol, Virginia, US",1509,,2021-05-13 04:20:51,0,,34,36.6163024,-82.16359122,US,Virginia
368,101517,0,,"Botetourt, Virginia, US",2526,,2021-05-13 04:20:51,0,,36,37.55531756,-79.80982182,US,Virginia
369,101516,0,,"Bland, Virginia, US",677,,2021-05-13 04:20:51,0,,10,37.13128068,-81.13599391,US,Virginia
370,101515,0,,"Bedford, Virginia, US",6366,,2021-05-13 04:20:51,0,,101,37.3080028,-79.5281964,US,Virginia
371,101514,0,,"Bath, Virginia, US",270,,2021-05-13 04:20:51,0,,10,38.05852573,-79.73912095,US,Virginia
372,101513,0,,"Augusta, Virginia, US",5793,,2021-05-13 04:20:51,0,,71,38.16404586,-79.12461614,US,Virginia
373,101512,0,,"Arlington, Virginia, US",15242,,2021-05-13 04:20:51,0,,255,38.8767675,-77.10139853,US,Virginia
374,101511,0,,"Appomattox, Virginia, US",1592,,2021-05-13 04:20:51,0,,25,37.37569884,-78.81340003,US,Virginia
375,101510,0,,"Amherst, Virginia, US",2920,,2021-05-13 04:20:51,0,,37,37.60308293,-79.14548696,US,Virginia
376,101509,0,,"Amelia, Virginia, US",899,,2021-05-13 04:20:51,0,,32,37.34081025,-77.98584649,US,Virginia
377,101508,0,,"Alleghany, Virginia, US",1338,,2021-05-13 04:20:51,0,,48,37.78636074,-80.00222498,US,Virginia
378,101507,0,,"Alexandria, Virginia, US",11771,,2021-05-13 04:20:51,0,,134,38.814003,-77.08183073,US,Virginia
379,101506,0,,"Albemarle, Virginia, US",5766,,2021-05-13 04:20:51,0,,83,38.02080697,-78.55481085,US,Virginia
380,101505,0,,"Accomack, Virginia, US",2829,,2021-05-13 04:20:51,0,,41,37.76707161,-75.63234615,US,Virginia
381,101504,0,,"Virgin Islands, US",3256,,2021-05-13 04:20:51,0,,27,18.3358,-64.8963,US,Virgin Islands
382,101503,0,,"Windsor, Vermont, US",1408,,2021-05-13 04:20:51,0,,13,43.58010937,-72.58595157,US,Vermont
383,101502,0,,"Windham, Vermont, US",1350,,2021-05-13 04:20:51,0,,14,42.986982,-72.71268875,US,Vermont
384,101501,0,,"Washington, Vermont, US",1838,,2021-05-13 04:20:51,0,,15,44.27343241,-72.61604978,US,Vermont
385,101500,0,,"Unassigned, Vermont, US",20,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Vermont
386,101499,0,,"Rutland, Vermont, US",2178,,2021-05-13 04:20:51,0,,20,43.57723578,-73.03741676,US,Vermont
387,101498,0,,"Orleans, Vermont, US",1226,,2021-05-13 04:20:51,0,,11,44.82964024,-72.24562697,US,Vermont
388,101497,0,,"Orange, Vermont, US",789,,2021-05-13 04:20:51,0,,3,44.00470222,-72.37640104,US,Vermont
389,101496,0,,"Lamoille, Vermont, US",868,,2021-05-13 04:20:51,0,,3,44.60353043,-72.64356694,US,Vermont
390,101495,0,,"Grand Isle, Vermont, US",210,,2021-05-13 04:20:51,0,,2,44.7975824,-73.29679772,US,Vermont
391,101494,0,,"Franklin, Vermont, US",1995,,2021-05-13 04:20:51,0,,39,44.85627605,-72.91249563,US,Vermont
392,101493,0,,"Essex, Vermont, US",282,,2021-05-13 04:20:51,0,,2,44.72736416,-71.73579864,US,Vermont
393,101492,0,,"Chittenden, Vermont, US",7427,,2021-05-13 04:20:51,0,,102,44.46322849,-73.08359212,US,Vermont
394,101491,0,,"Caledonia, Vermont, US",1030,,2021-05-13 04:20:51,0,,6,44.46548598,-72.10314651,US,Vermont
395,101490,0,,"Bennington, Vermont, US",1995,,2021-05-13 04:20:51,0,,14,43.03519828,-73.09048868,US,Vermont
396,101489,0,,"Addison, Vermont, US",1035,,2021-05-13 04:20:51,0,,8,44.03217337,-73.14130877,US,Vermont
397,101488,0,,"Weber-Morgan, Utah, US",30334,,2021-05-13 04:20:51,0,,214,41.27116049,-111.9145117,US,Utah
398,101487,0,,"Wasatch, Utah, US",4644,,2021-05-13 04:20:51,0,,22,40.33110236,-111.1691419,US,Utah
399,101486,0,,"Utah, Utah, US",96028,,2021-05-13 04:20:51,0,,384,40.1166722,-111.6657662,US,Utah
400,101485,0,,"Unassigned, Utah, US",916,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Utah
401,101484,0,,"TriCounty, Utah, US",4060,,2021-05-13 04:20:51,0,,36,40.12491499,-109.5174415,US,Utah
402,101483,0,,"Tooele, Utah, US",7274,,2021-05-13 04:20:51,0,,42,40.44862644,-113.1295715,US,Utah
403,101482,0,,"Summit, Utah, US",5544,,2021-05-13 04:20:51,0,,12,40.86688146,-110.9535882,US,Utah
404,101481,0,,"Southwest Utah, Utah, US",28891,,2021-05-13 04:20:51,0,,269,37.85447192,-111.4418764,US,Utah
405,101480,0,,"Southeast Utah, Utah, US",3516,,2021-05-13 04:20:51,0,,27,38.99617072,-110.7013958,US,Utah
406,101479,0,,"San Juan, Utah, US",1904,,2021-05-13 04:20:51,0,,37,37.62762978,-109.80337140000002,US,Utah
407,101478,0,,"Salt Lake, Utah, US",149379,,2021-05-13 04:20:51,0,,869,40.66616532,-111.9216011,US,Utah
